n_devices dev_type dev_name n_repeats total_time_ms stack_dims_x stack_dims_y stack_dims_z type_width_byte comment cudaFree_perc cudaFree_ms cudaMemcpy_perc cudaMemcpy_ms cudaMalloc_perc cudaMalloc_ms
1 bench_gpu_nd_fft Tesla_M2090 10 231.634 512 256 256 4 excl_alloc,excl_tx,out-of-place,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 424.771 512 512 256 4 excl_alloc,excl_tx,out-of-place,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 757.688 512 512 512 4 excl_alloc,excl_tx,out-of-place,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 1416.09 1024 512 512 4 excl_alloc,excl_tx,out-of-place,global_plan 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 100.774 64 64 64 4 incl_alloc,incl_tx,inplace,global_plan 1.19 1.191390 3.82 3.831146 2.41 2.413006
1 bench_gpu_nd_fft Tesla_M2090 10 106.138 128 64 64 4 incl_alloc,incl_tx,inplace,global_plan 1.14 1.209266 6.74 7.123587 2.30 2.434684
1 bench_gpu_nd_fft Tesla_M2090 10 117.315 128 128 64 4 incl_alloc,incl_tx,inplace,global_plan 1.06 1.243673 11.73 13.70775 2.09 2.439717
1 bench_gpu_nd_fft Tesla_M2090 10 138.994 128 128 128 4 incl_alloc,incl_tx,inplace,global_plan 0.91 1.263053 19.40 26.87360 1.78 2.465260
1 bench_gpu_nd_fft Tesla_M2090 10 179.633 256 128 128 4 incl_alloc,incl_tx,inplace,global_plan 0.73 1.312454 29.79 53.37231 1.41 2.525544
1 bench_gpu_nd_fft Tesla_M2090 10 264.041 256 256 128 4 incl_alloc,incl_tx,inplace,global_plan 0.55 1.447026 40.38 106.4256 0.99 2.622170
1 bench_gpu_nd_fft Tesla_M2090 10 430.935 256 256 256 4 incl_alloc,incl_tx,inplace,global_plan 0.37 1.597645 49.32 212.2867 0.65 2.783169
1 bench_gpu_nd_fft Tesla_M2090 10 793.958 512 256 256 4 incl_alloc,incl_tx,inplace,global_plan 0.25 2.010987 53.44 423.9953 0.41 3.218567
1 bench_gpu_nd_fft Tesla_M2090 10 1537.9 512 512 256 4 incl_alloc,incl_tx,inplace,global_plan 0.18 2.739064 55.12 847.3552 0.26 3.934537
1 bench_gpu_nd_fft Tesla_M2090 10 2971.78 512 512 512 4 incl_alloc,incl_tx,inplace,global_plan 0.15 4.318600 57.04 1.69e+03 0.18 5.449349
1 bench_gpu_nd_fft Tesla_M2090 10 5844.99 1024 512 512 4 incl_alloc,incl_tx,inplace,global_plan 0.14 8.037225 57.99 3.39e+03 0.15 8.679625
