n_devices dev_type dev_name n_repeats total_time_ms stack_dims_x stack_dims_y stack_dims_z type_width_byte comment cudaFree_perc cudaFree_ms cudaMemcpy_perc cudaMemcpy_ms cudaMalloc_perc cudaMalloc_ms
1 bench_gpu_nd_fft Tesla_M2090 10 118.86 256 256 128 4 excl_alloc,excl_tx,inplace 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 146.955 256 256 256 4 excl_alloc,excl_tx,inplace 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 230.899 512 256 256 4 excl_alloc,excl_tx,inplace 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 422.611 512 512 256 4 excl_alloc,excl_tx,inplace 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 758.055 512 512 512 4 excl_alloc,excl_tx,inplace 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 1401.16 1024 512 512 4 excl_alloc,excl_tx,inplace 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 90.0336 64 64 64 4 excl_alloc,excl_tx,out-of-place 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 90.8593 128 64 64 4 excl_alloc,excl_tx,out-of-place 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 93.9223 128 128 64 4 excl_alloc,excl_tx,out-of-place 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 97.7286 128 128 128 4 excl_alloc,excl_tx,out-of-place 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 103.236 256 128 128 4 excl_alloc,excl_tx,out-of-place 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 119.317 256 256 128 4 excl_alloc,excl_tx,out-of-place 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 146.553 256 256 256 4 excl_alloc,excl_tx,out-of-place 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 231.112 512 256 256 4 excl_alloc,excl_tx,out-of-place 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 423.362 512 512 256 4 excl_alloc,excl_tx,out-of-place 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 756.601 512 512 512 4 excl_alloc,excl_tx,out-of-place 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 1409.34 1024 512 512 4 excl_alloc,excl_tx,out-of-place 0 0 0 0 0 0
1 bench_gpu_nd_fft Tesla_M2090 10 101.035 64 64 64 4 incl_alloc,incl_tx,inplace 1.16 1.169663 3.81 3.828922 2.37 2.386454
1 bench_gpu_nd_fft Tesla_M2090 10 105.504 128 64 64 4 incl_alloc,incl_tx,inplace 1.13 1.191236 6.78 7.123443 2.29 2.405069
1 bench_gpu_nd_fft Tesla_M2090 10 117.23 128 128 64 4 incl_alloc,incl_tx,inplace 1.09 1.278237 11.78 13.75616 2.14 2.503273
1 bench_gpu_nd_fft Tesla_M2090 10 136.712 128 128 128 4 incl_alloc,incl_tx,inplace 0.92 1.247323 19.71 26.85705 1.78 2.419725
1 bench_gpu_nd_fft Tesla_M2090 10 179.393 256 128 128 4 incl_alloc,incl_tx,inplace 0.72 1.295870 29.88 53.46418 1.40 2.502587
1 bench_gpu_nd_fft Tesla_M2090 10 263.37 256 256 128 4 incl_alloc,incl_tx,inplace 0.54 1.413406 40.46 106.3771 1.01 2.666833
1 bench_gpu_nd_fft Tesla_M2090 10 429.936 256 256 256 4 incl_alloc,incl_tx,inplace 0.37 1.592957 49.41 212.1832 0.65 2.776994
1 bench_gpu_nd_fft Tesla_M2090 10 788.856 512 256 256 4 incl_alloc,incl_tx,inplace 0.25 1.974599 53.76 423.7754 0.40 3.152403
1 bench_gpu_nd_fft Tesla_M2090 10 1532.37 512 512 256 4 incl_alloc,incl_tx,inplace 0.18 2.731224 55.30 846.9388 0.25 3.892364
1 bench_gpu_nd_fft Tesla_M2090 10 2970.34 512 512 512 4 incl_alloc,incl_tx,inplace 0.14 4.290758 57.04 1.69e+03 0.18 5.446655
1 bench_gpu_nd_fft Tesla_M2090 10 5841.74 1024 512 512 4 incl_alloc,incl_tx,inplace 0.14 7.896875 57.99 3.39e+03 0.15 8.559700
