n_devices dev_type dev_name n_repeats total_time_ms stack_dims_x stack_dims_y stack_dims_z type_width_byte comment
1 bench_gpu_nd_fft Tesla_M2090 10 170 128 128 128 4 excl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 200 256 128 128 4 excl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 300 256 256 128 4 excl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 460 256 256 256 4 excl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 810 512 256 256 4 excl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 1560 512 512 256 4 excl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 120 64 64 64 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 120 128 64 64 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 130 128 128 64 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 120 128 128 128 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 120 256 128 128 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 160 256 256 128 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 180 256 256 256 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 260 512 256 256 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 460 512 512 256 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 100 64 64 64 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 100 128 64 64 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 80 128 128 64 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 100 128 128 128 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 100 256 128 128 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 120 256 256 128 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 150 256 256 256 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 230 512 256 256 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 430 512 512 256 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 760 512 512 512 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 1410 1024 512 512 4 excl_alloc,excl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 90 64 64 64 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 90 128 64 64 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 90 128 128 64 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 110 128 128 128 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 100 256 128 128 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 120 256 256 128 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 140 256 256 256 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 230 512 256 256 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 430 512 512 256 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 760 512 512 512 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 1400 1024 512 512 4 excl_alloc,excl_tx,out-of-place
1 bench_gpu_nd_fft Tesla_M2090 10 100 64 64 64 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 110 128 64 64 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 110 128 128 64 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 130 128 128 128 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 180 256 128 128 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 250 256 256 128 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 430 256 256 256 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 790 512 256 256 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 1530 512 512 256 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 2970 512 512 512 4 incl_alloc,incl_tx,inplace
1 bench_gpu_nd_fft Tesla_M2090 10 5840 1024 512 512 4 incl_alloc,incl_tx,inplace
